bin,avg_temperature,BMY_HORIZONTAL_WIND_SPEED,hour,month
2019-07-20 10:45:00,193.1834888888889,2.6240333333333337,10,7
2019-07-20 11:00:00,192.18007111111112,2.6625466666666666,11,7
2019-07-20 11:15:00,191.72950444444442,3.0625444444444443,11,7
2019-07-20 11:30:00,191.1328474074074,3.2879977777777776,11,7
2019-07-20 11:45:00,190.06780962962964,3.6107422222222234,11,7
2019-07-20 12:00:00,189.6932074074074,3.5983533333333333,12,7
2019-07-20 12:15:00,189.3353237037037,3.780706666666666,12,7
2019-07-20 12:30:00,188.93480666666667,4.038788888888889,12,7
2019-07-20 12:45:00,188.41427051671735,3.82561094224924,12,7
2019-07-20 12:45:00,188.01176308539945,3.650173553719008,12,7
2019-07-20 13:00:00,187.6610111111111,3.7140466666666665,13,7
2019-07-20 13:15:00,187.1652259259259,3.3133118040089085,13,7
2019-07-20 13:30:00,187.13718592592593,2.937066666666667,13,7
2019-07-20 13:45:00,186.93859333333333,3.168811111111111,13,7
2019-07-20 14:00:00,186.45532962962963,2.9113955555555555,14,7
2019-07-20 14:15:00,186.1114237037037,2.852257777777778,14,7
2019-07-20 14:30:00,185.47569481481483,3.08714,14,7
2019-07-20 14:45:00,185.27103703703702,2.7389288888888887,14,7
2019-07-20 15:00:00,185.01366296296294,2.976613333333333,15,7
2019-07-20 15:15:00,184.5831869918699,3.272563192904656,15,7
2019-07-20 15:30:00,184.337817037037,3.3488955555555555,15,7
2019-07-20 15:45:00,184.0601437037037,3.0846888888888886,15,7
2019-07-20 16:00:00,183.7765051851852,3.298677777777778,16,7
2019-07-20 16:15:00,183.37203703703702,3.469648888888889,16,7
2019-07-20 16:30:00,182.88287037037037,3.613515555555556,16,7
2019-07-20 16:45:00,182.16643185185185,3.413948888888889,16,7
2019-07-20 17:00:00,181.7452177777778,3.4959066666666665,17,7
2019-07-20 17:15:00,181.27594370370375,3.485631111111111,17,7
2019-07-20 17:30:00,181.3556,3.845831111111111,17,7
2019-07-20 17:45:00,181.3433392592593,3.810824444444445,17,7
2019-07-20 18:00:00,181.29429629629627,3.9723155555555554,18,7
2019-07-20 18:15:00,181.14922962962962,3.8773977777777775,18,7
2019-07-20 18:30:00,180.47371185185185,3.554448888888889,18,7
2019-07-20 18:45:00,180.21163185185185,3.615224444444445,18,7
2019-07-20 19:00:00,180.81033925925922,3.690742222222222,19,7
2019-07-20 19:15:00,181.89446222222224,3.5900644444444443,19,7
2019-07-20 19:30:00,183.58628518518518,3.030708888888889,19,7
2019-07-20 19:45:00,186.11306962962965,3.403626666666667,19,7
2019-07-20 20:00:00,189.3747081481482,3.4569844444444446,20,7
2019-07-20 20:15:00,193.1715051851852,3.693595555555556,20,7
2019-07-20 20:30:00,197.33498370370373,3.5307438752783966,20,7
2019-07-20 20:45:00,201.0471837037037,3.71009865470852,20,7
2019-07-20 21:00:00,204.3482148148148,3.81697270471464,21,7
2019-07-20 21:15:00,207.5611251851852,4.165898850574712,21,7
2019-07-20 21:30:00,211.28078074074074,3.99146174863388,21,7
2019-07-20 21:45:00,214.74590518518517,4.041148148148149,21,7
2019-07-20 22:00:00,217.9877814814815,4.771028846153846,22,7
2019-07-20 22:15:00,220.8893925925926,5.47853452115813,22,7
2019-07-20 22:30:00,223.50202740740738,5.764415178571428,22,7
2019-07-20 22:45:00,226.23873777777774,6.4740400000000005,22,7
2019-07-20 23:00:00,229.07915555555556,5.852110588235294,23,7
2019-07-20 23:15:00,231.26310814814815,6.503873853211009,23,7
2019-07-20 23:30:00,233.5779533333333,6.577151376146789,23,7
2019-07-20 23:45:00,235.35064518518516,6.764403628117914,23,7
2019-07-21 00:00:00,237.5183948148148,6.888204225352113,0,7
2019-07-21 00:15:00,239.2164814814815,8.069458227848102,0,7
2019-07-21 00:30:00,240.9240511111111,7.200739454094293,0,7
2019-07-21 00:45:00,242.89505111111112,7.445935064935065,0,7
2019-07-21 01:00:00,243.80693925925925,8.680216400911162,1,7
2019-07-21 01:15:00,244.01279703703702,9.034622222222222,1,7
2019-07-21 01:30:00,245.33106,8.771115384615385,1,7
2019-07-21 01:45:00,247.66582000000002,7.882045454545455,1,7
2019-07-21 02:00:00,247.45860666666667,9.18614606741573,2,7
2019-07-21 02:15:00,248.7221659259259,7.09444671201814,2,7
2019-07-21 02:30:00,250.29105333333334,7.635650112866816,2,7
2019-07-21 02:45:00,251.91299629629626,6.10464798206278,2,7
2019-07-21 03:00:00,253.0133340740741,5.23113870246085,3,7
2019-07-21 03:15:00,252.79144814814813,5.861213004484306,3,7
2019-07-21 03:30:00,253.13275555555558,5.523109839816934,3,7
2019-07-21 03:45:00,253.06723703703702,5.994794457274827,3,7
2019-07-21 04:00:00,252.26685260770975,5.754704019488429,4,7
2019-07-21 04:15:00,250.92540888888888,7.319561861520999,4,7
2019-07-21 04:30:00,249.70136703703702,7.098421579532814,4,7
2019-07-21 04:45:00,249.10660962962962,6.61851812865497,4,7
2019-07-21 05:00:00,248.09034370370372,6.214903067484662,5,7
2019-07-21 05:15:00,247.22818555555554,4.395361997226075,5,7
2019-07-21 05:30:00,245.5087314814815,4.301998417721519,5,7
2019-07-21 05:45:00,242.4994585185185,4.957903532608696,5,7
2019-07-21 06:00:00,240.00847259259263,3.594008116883117,6,7
2019-07-21 06:15:00,236.57674925925926,3.0919810366624527,6,7
2019-07-21 06:30:00,232.64433222222223,2.056621181262729,6,7
2019-07-21 06:45:00,228.61657296296298,0.5047564356435644,6,7
2019-07-21 07:00:00,223.55997296296297,0.6933205741626794,7,7
2019-07-21 07:15:00,217.67747555555556,1.17467094017094,7,7
2019-07-21 07:30:00,213.38984407407406,1.7818047182175625,7,7
2019-07-21 07:45:00,210.305757037037,1.4476137339055792,7,7
2019-07-21 08:00:00,207.74772666666664,0.9049285714285714,8,7
2019-07-21 08:15:00,205.58934185185186,0.5778491379310345,8,7
2019-07-21 08:30:00,203.95283555555557,1.6153306962025316,8,7
2019-07-21 08:45:00,202.5808448148148,1.108600938967136,8,7
2019-07-21 09:00:00,201.3975655555556,0.9485698113207548,9,7
2019-07-21 09:15:00,200.1717925925926,0.3477085020242915,9,7
2019-07-21 09:30:00,199.38186814814813,0.3913770491803278,9,7
2019-07-21 09:45:00,198.15764259259257,1.848408227848101,9,7
2019-07-21 10:00:00,196.81745444444445,1.9596364963503647,10,7
2019-07-21 10:15:00,196.0180177777778,2.2506896551724136,10,7
2019-07-21 10:30:00,195.7307559259259,2.041421404682274,10,7
2019-07-21 10:45:00,194.86357444444445,2.1067211111111117,10,7
2019-07-21 11:00:00,194.40470777777782,2.152856666666666,11,7
2019-07-21 11:15:00,194.10051074074076,2.0921011111111114,11,7
2019-07-21 11:30:00,193.76727925925925,1.958788888888889,11,7
2019-07-21 11:45:00,193.26293518518517,1.9655822222222223,11,7
2019-07-21 12:00:00,192.55724,2.571813333333333,12,7
2019-07-21 12:15:00,191.27065666666667,3.838072222222222,12,7
2019-07-21 12:30:00,190.25314074074075,3.863918888888889,12,7
2019-07-21 12:45:00,189.7131651851852,3.68422,12,7
2019-07-21 13:00:00,189.28761296296295,3.551795555555556,13,7
2019-07-21 13:15:00,189.1051688888889,3.551385555555556,13,7
2019-07-21 13:30:00,188.9436495983936,3.3828674698795185,13,7
2019-07-21 13:30:00,188.74569424882625,3.3901056338028166,13,7
2019-07-21 13:45:00,188.2244051851852,3.642863333333333,13,7
2019-07-21 14:00:00,187.70101555555553,3.839398888888889,14,7
2019-07-21 14:15:00,186.70405555555558,3.4883092324805336,14,7
2019-07-21 14:30:00,186.43985444444445,3.4011633333333333,14,7
2019-07-21 14:45:00,186.07997629629628,3.4338955555555555,14,7
2019-07-21 15:00:00,185.50496259259262,3.183942222222222,15,7
2019-07-21 15:15:00,185.04354814814818,3.2543833333333336,15,7
2019-07-21 15:30:00,184.6855153533111,3.188091009988901,15,7
2019-07-21 15:45:00,184.36821518518514,3.136953333333333,15,7
2019-07-21 16:00:00,184.24571814814814,3.154135555555556,16,7
2019-07-21 16:15:00,183.97269444444444,3.1428700000000003,16,7
2019-07-21 16:30:00,183.61058518518522,3.2192677777777776,16,7
2019-07-21 16:45:00,183.33998518518516,3.165745555555555,16,7
2019-07-21 17:00:00,182.81912740740742,3.113213333333333,17,7
2019-07-21 17:15:00,182.07796814814813,3.428475555555556,17,7
2019-07-21 17:30:00,181.56671185185186,3.244551111111111,17,7
2019-07-21 17:45:00,181.41033851851853,3.2315888888888886,17,7
2019-07-21 18:00:00,181.29904000000002,3.484423333333333,18,7
2019-07-21 18:15:00,181.36623851851854,3.654876666666667,18,7
2019-07-21 18:30:00,181.29140296296296,3.9086555555555553,18,7
2019-07-21 18:45:00,181.42889296296298,3.647011111111111,18,7
2019-07-21 19:00:00,181.01194296296296,3.28616,19,7
2019-07-21 19:15:00,180.05353925925928,2.789115555555556,19,7
2019-07-21 19:30:00,180.0439211111111,2.9633511111111117,19,7
2019-07-21 19:45:00,180.88031555555554,3.530697777777778,19,7
2019-07-21 20:00:00,182.4524611111111,3.816571111111111,20,7
2019-07-21 20:15:00,184.70682185185183,3.983253333333333,20,7
2019-07-21 20:30:00,187.3991088888889,3.5667844444444445,20,7
2019-07-21 20:45:00,190.7972133333333,3.1468566666666664,20,7
2019-07-21 21:00:00,194.8277874074074,3.059808676307008,21,7
2019-07-21 21:15:00,198.8400974074074,3.3532712053571427,21,7
2019-07-21 21:30:00,202.54910148148147,3.5970913140311804,21,7
2019-07-21 21:45:00,206.05680814814812,4.321181208053691,21,7
2019-07-21 22:00:00,209.10525925925924,5.273745555555555,22,7
2019-07-21 22:15:00,212.31254259259256,4.624373255813953,22,7
2019-07-21 22:30:00,215.60407814814815,4.620764505119454,22,7
2019-07-21 22:45:00,218.39183074074072,5.13474638487208,22,7
2019-07-21 23:00:00,221.6873385185185,5.618872222222222,23,7
2019-07-21 23:15:00,224.19029259259256,6.11952004454343,23,7
2019-07-21 23:30:00,227.15616592592593,5.894933483652761,23,7
2019-07-21 23:45:00,229.63190481481482,6.046771295215869,23,7
2019-07-22 00:00:00,232.5293551851852,5.332120646766168,0,7
2019-07-22 00:15:00,234.23447370370369,6.632193325661681,0,7
2019-07-22 00:30:00,235.7218625925926,7.419197324414716,0,7
2019-07-22 00:45:00,237.77418444444444,7.052090375586855,0,7
2019-07-22 01:00:00,239.36099074074073,7.0311084198385245,1,7
2019-07-22 01:15:00,241.5375411111111,7.25260248447205,1,7
2019-07-22 01:30:00,242.76952148148146,8.124344444444445,1,7
2019-07-22 01:45:00,244.28932370370367,6.955434624697337,1,7
2019-07-22 02:00:00,245.52571217166113,7.478446759259259,2,7
2019-07-22 02:15:00,247.15955333333332,7.486306777645661,2,7
2019-07-22 02:30:00,248.03042185185186,7.71211819235226,2,7
2019-07-22 02:45:00,248.9753033333333,7.400833720930232,2,7
2019-07-22 03:00:00,249.88868185185183,8.098189309576837,3,7
2019-07-22 03:15:00,250.28452222222222,7.792421173762945,3,7
2019-07-22 03:30:00,250.9892837037037,7.851611672278339,3,7
2019-07-22 03:45:00,252.2529440740741,6.379189066059225,3,7
2019-07-22 04:00:00,250.46967629629629,8.373015555555556,4,7
2019-07-22 04:15:00,250.61195148148147,8.345209354120266,4,7
2019-07-22 04:30:00,252.43529222222222,5.213188221709007,4,7
2019-07-22 04:45:00,251.1475303703704,7.489615127919911,4,7
2019-07-22 05:00:00,251.28429192546582,7.554288461538462,5,7
2019-07-23 06:15:00,249.6370879526977,4.055734439834025,6,7
2019-07-23 06:30:00,248.6874022222222,3.754668284789645,6,7
2019-07-23 06:45:00,247.41596407407405,2.80756170212766,6,7
2019-07-23 07:00:00,244.74973,4.516557065217391,7,7
2019-07-23 07:15:00,241.94472074074076,3.082125,7,7
2019-07-23 07:30:00,238.82672666666667,2.6832439024390244,7,7
2019-07-23 07:45:00,234.84522666666666,0.3567380073800738,7,7
2019-07-23 08:00:00,230.53499296296297,0.4384618736383442,8,7
2019-07-23 08:15:00,225.4458077777778,0.4712113821138212,8,7
2019-07-23 08:30:00,221.17613148148152,0.3375703422053231,8,7
2019-07-23 08:45:00,215.7118622222222,1.33314,8,7
2019-07-23 09:00:00,211.78950296296298,0.7068808139534883,9,7
2019-07-23 09:15:00,208.66959703703705,0.8893901098901099,9,7
2019-07-23 09:30:00,206.8674211111111,0.3965249999999999,9,7
2019-07-23 09:45:00,204.41383592592592,1.619796407185629,9,7
2019-07-23 10:00:00,202.97444925925925,1.9984534883720928,10,7
2019-07-23 10:15:00,201.96220555555556,0.599,10,7
2019-07-23 10:30:00,199.72541222222222,1.920734475374732,10,7
2019-07-23 10:45:00,198.44797148148146,2.068186685962373,10,7
2019-07-23 11:00:00,197.37807666666666,2.2182075256556444,11,7
2019-07-23 11:15:00,196.60305296296292,2.1060625,11,7
2019-07-23 11:30:00,195.44400185185188,2.057285555555556,11,7
2019-07-23 11:45:00,194.2946740740741,2.1653549832026875,11,7
2019-07-23 12:00:00,193.5950833333333,2.470692222222222,12,7
2019-07-23 12:15:00,192.9384311111111,2.8309488888888885,12,7
2019-07-23 12:30:00,192.3445351851852,2.825011111111112,12,7
2019-07-23 12:45:00,191.92973777777777,2.36071,12,7
2019-07-23 13:00:00,191.34067111111108,3.151028888888889,13,7
2019-07-23 13:15:00,190.5190548148148,3.755204444444445,13,7
2019-07-23 13:30:00,189.8122196296296,3.769873333333333,13,7
2019-07-23 13:45:00,189.26767703703703,3.56442,13,7
2019-07-23 14:00:00,189.17862703703705,3.548155555555556,14,7
2019-07-23 14:15:00,189.14378000000002,3.53927,14,7
2019-07-23 14:30:00,188.7122774074074,3.2245777777777778,14,7
2019-07-23 14:45:00,188.49232132647225,3.314876500857633,14,7
2019-07-24 15:30:00,187.79492846034213,3.5158709175738725,15,7
2019-07-24 15:45:00,187.31522222222225,3.5933574610244987,15,7
2019-07-24 16:00:00,186.73840962962967,3.373257777777777,16,7
2019-07-24 16:15:00,186.56449481481482,3.324447777777778,16,7
2019-07-24 16:30:00,186.2367185185185,3.511222222222222,16,7
2019-07-24 16:45:00,185.5962496296296,3.550081111111111,16,7
2019-07-24 17:00:00,185.12563814814814,3.549025555555556,17,7
2019-07-24 17:15:00,184.69924296296298,3.594866666666667,17,7
2019-07-24 17:30:00,184.37964925925925,3.456584444444444,17,7
2019-07-24 17:45:00,184.40387592592592,3.341578888888889,17,7
2019-07-24 18:00:00,184.10268074074074,3.27293,18,7
2019-07-24 18:15:00,183.7904266666667,3.337568888888889,18,7
2019-07-24 18:30:00,183.53706333333332,3.266981111111111,18,7
2019-07-24 18:45:00,183.22817703703706,3.443155555555556,18,7
2019-07-24 19:00:00,182.75696296296294,3.451713333333333,19,7
2019-07-24 19:15:00,182.39132851851852,3.285697777777778,19,7
2019-07-24 19:30:00,182.03620222222222,3.298157777777778,19,7
2019-07-24 19:45:00,181.65263000000002,3.412276666666666,19,7
2019-07-24 20:00:00,181.3618803703704,3.4616655555555558,20,7
2019-07-24 20:15:00,181.4049925925926,4.056464444444445,20,7
2019-07-24 20:30:00,181.2328625925926,3.963414444444444,20,7
2019-07-24 20:45:00,181.1995685185185,4.007552222222222,20,7
2019-07-24 21:00:00,180.6860303703704,3.4911777777777777,21,7
2019-07-24 21:15:00,180.1310462962963,2.972102222222222,21,7
2019-07-24 21:30:00,179.66197925925925,2.449873333333333,21,7
2019-07-24 21:45:00,180.6515037037037,2.763351111111111,21,7
2019-07-24 22:00:00,182.2342174074074,2.8181700000000003,22,7
2019-07-24 22:15:00,184.45184851851855,3.4839166666666666,22,7
2019-07-24 22:30:00,187.60993074074074,4.124977777777778,22,7
2019-07-24 22:45:00,191.31499592592593,4.055694444444445,22,7
2019-07-24 23:00:00,195.42713518518516,3.3970291806958475,23,7
2019-07-24 23:15:00,199.06130148148148,3.658106981981982,23,7
2019-07-24 23:30:00,203.03566851851852,4.773680756395995,23,7
2019-07-24 23:45:00,206.57216888888888,5.484291434927697,23,7
2019-07-25 00:00:00,210.30503185185182,5.4025477777777775,0,7
2019-07-25 00:15:00,213.52934629629632,6.438013407821229,0,7
2019-07-25 00:30:00,216.83864629629633,7.34184,0,7
2019-07-25 00:45:00,220.04780925925925,7.162962222222222,0,7
2019-07-25 01:00:00,222.6313414814815,7.863017777777778,1,7
2019-07-25 01:15:00,225.6017222222222,7.482707777777778,1,7
2019-07-25 01:30:00,227.99922345541992,7.457534002229655,1,7
2019-07-25 01:45:00,230.3884914814815,7.137960718294051,1,7
2019-07-25 02:00:00,232.69439074074072,7.041950857142858,2,7
2019-07-25 02:15:00,234.5774625925926,7.13564758698092,2,7
2019-07-25 02:30:00,236.39274296296298,7.686517114914425,2,7
2019-07-25 02:45:00,238.20374407407408,8.055259216589862,2,7
2019-07-25 03:00:00,239.85383592592595,7.720888077858881,3,7
2019-07-25 03:15:00,241.96864333333338,7.241222921914358,3,7
2019-07-25 03:30:00,242.96961777777778,7.595173033707865,3,7
2019-07-25 03:45:00,244.59818407407406,7.5452764127764125,3,7
2019-07-25 04:00:00,245.6235896296296,8.176024746906636,4,7
2019-07-25 04:15:00,246.58138222222223,8.231571103526734,4,7
2019-07-25 04:30:00,248.89467888888888,6.115317132442284,4,7
2019-07-25 04:45:00,250.24747,6.202639439906651,4,7
2019-07-25 05:00:00,250.23793888888886,7.792235891647856,5,7
2019-07-25 05:15:00,249.94506407407405,5.681082485875706,5,7
2019-07-25 05:30:00,251.7898185185185,6.856929885057471,5,7
2019-07-25 05:45:00,251.24345851851857,7.174469457013575,5,7
2019-07-25 06:00:00,251.71705629629628,5.384889298892989,6,7
2019-07-25 06:15:00,252.88474777777776,6.400539954337899,6,7
2019-07-25 06:30:00,250.45303296296296,6.777799552071668,6,7
2019-07-25 06:45:00,252.16251925925926,6.1015563380281685,6,7
2019-07-25 07:00:00,252.72366592592593,4.791575,7,7
2019-07-25 07:15:00,251.67387148148146,5.087712765957447,7,7
2019-07-25 07:30:00,250.32243111111111,5.3630813953488365,7,7
2019-07-25 07:45:00,249.92991629629628,3.496075966850829,7,7
2019-07-25 08:00:00,248.15016666666665,3.58885261707989,8,7
2019-07-25 08:15:00,245.72275333333334,3.688655737704918,8,7
2019-07-25 08:30:00,243.08679148148147,1.5935882352941175,8,7
2019-07-25 08:45:00,240.0666674074074,0.6197492354740061,8,7
2019-07-25 09:00:00,236.31246148148148,0.3568497495826377,9,7
2019-07-25 09:15:00,232.48025962962961,0.2636383561643836,9,7
2019-07-25 09:30:00,226.74718888888887,0.4915182341650672,9,7
2019-07-25 09:45:00,220.5857103703704,1.143488,9,7
2019-07-25 10:00:00,215.79970703703702,2.4210179372197307,10,7
2019-07-25 10:15:00,211.54463370370377,0.8035987933634994,10,7
2019-07-25 10:30:00,208.4370262962963,1.242671686746988,10,7
2019-07-25 10:45:00,206.14556185185185,1.3438683274021352,10,7
2019-07-25 11:00:00,204.02466185185185,1.750768018018018,11,7
2019-07-25 11:15:00,202.75120629629632,0.9077142857142856,11,7
2019-07-25 11:45:00,200.43698259259259,0.30055,11,7
2019-07-25 12:00:00,198.82057851851854,0.5918979591836735,12,7
2019-07-25 12:15:00,197.39038555555555,1.2463499142367067,12,7
2019-07-25 12:30:00,196.23531222222223,1.6161210268948656,12,7
2019-07-25 12:45:00,195.2252062962963,1.8003574610244988,12,7
2019-07-25 13:00:00,194.3737574074074,1.872945555555556,13,7
2019-07-25 13:15:00,193.8970448148148,2.1613106145251395,13,7
2019-07-25 13:30:00,192.96780688124304,2.6339011111111112,13,7
2019-07-25 13:45:00,192.07732481481483,2.692088071348941,13,7
2019-07-25 14:00:00,191.5305796296296,2.866597777777778,14,7
2019-07-25 14:15:00,191.16730592592592,2.762493318485524,14,7
2019-07-25 14:30:00,191.09296037037038,2.2325244444444445,14,7
2019-07-25 14:45:00,190.62396037037038,2.7803211111111112,14,7
2019-07-25 15:00:00,189.4282974074074,3.727264444444444,15,7
2019-07-25 15:15:00,188.72782925925927,3.7961244444444446,15,7
2019-07-25 15:30:00,188.26907259259258,3.720327777777778,15,7
2019-07-25 15:45:00,187.8817633333333,3.691814444444444,15,7
2019-07-25 16:00:00,187.57474198717946,3.497890361445783,16,7
2019-07-25 16:00:00,187.55369607843136,3.39985294117647,16,7
2019-07-25 16:15:00,187.14491777777778,3.322737777777778,16,7
2019-07-25 16:30:00,186.76448370370372,3.2855711111111114,16,7
2019-07-25 16:45:00,186.39211185185187,3.27404,16,7
2019-07-25 17:00:00,186.1108637037037,3.260528888888889,17,7
2019-07-25 17:15:00,185.70931148148145,3.0813466666666667,17,7
2019-07-25 17:30:00,185.28267925925925,3.2818344444444443,17,7
2019-07-25 17:45:00,184.7066933333333,3.018186666666667,17,7
2019-07-25 18:00:00,184.3367637037037,3.361492222222222,18,7
2019-07-25 18:15:00,183.9022240740741,3.373387777777778,18,7
2019-07-25 18:30:00,183.5455662962963,3.4347922222222222,18,7
2019-07-25 18:45:00,183.2699437037037,3.827935555555555,18,7
2019-07-25 19:00:00,182.8728988888889,3.868091111111111,19,7
2019-07-25 19:15:00,182.46881999999997,3.678851111111111,19,7
2019-07-25 19:30:00,182.00655592592594,3.347817777777778,19,7
2019-07-25 19:45:00,181.86389814814814,3.326096666666667,19,7
2019-07-25 20:00:00,181.60465518518518,3.2070722222222225,20,7
2019-07-25 20:15:00,180.9130562962963,3.2730566666666663,20,7
2019-07-25 20:30:00,180.60211851851852,3.2763822222222223,20,7
2019-07-25 20:45:00,180.5420859259259,3.875051111111111,20,7
2019-07-25 21:00:00,180.5504155555556,4.067353333333333,21,7
2019-07-25 21:15:00,180.29986925925928,3.834598888888889,21,7
2019-07-25 21:30:00,179.82803703703703,3.778820912124583,21,7
2019-07-25 21:45:00,179.60013555555557,3.572991111111111,21,7
2019-07-25 22:00:00,179.46995333333334,3.1166111111111108,22,7
2019-07-25 22:15:00,179.32544444444446,2.812202222222222,22,7
2019-07-25 22:30:00,180.58824,3.118498888888889,22,7
2019-07-25 22:45:00,182.35965666666667,3.1513600000000004,22,7
2019-07-25 23:00:00,184.91155777777774,3.615334444444444,23,7
2019-07-25 23:15:00,188.29641629629631,3.460717777777778,23,7
2019-07-25 23:30:00,191.96374962962963,2.679199100112486,23,7
2019-07-25 23:45:00,195.5650237037037,3.526805586592179,23,7
2019-07-26 00:00:00,199.36026962962967,3.4784740990990994,0,7
2019-07-26 00:15:00,203.29382407407408,3.563607142857143,0,7
2019-07-26 00:30:00,207.29442037037037,3.976554444444445,0,7
2019-07-26 00:45:00,211.00541879393268,3.8309846350832255,0,7
2019-07-26 01:00:00,214.25019629629628,4.963919486581097,1,7
2019-07-26 01:15:00,217.15081222222224,5.5178525139664805,1,7
2019-07-26 01:30:00,219.99291037037037,6.085086033519553,1,7
2019-07-26 01:45:00,222.39891666666668,6.406725555555555,1,7
2019-07-26 02:00:00,224.74789185185185,6.461605555555555,2,7
2019-07-26 02:15:00,227.51472703703703,5.770828475336322,2,7
2019-07-26 02:30:00,229.74894333333336,6.685032620922384,2,7
2019-07-26 02:45:00,232.45852259259263,6.160782110091743,2,7
2019-07-26 03:00:00,234.15947814814817,6.509823129251701,3,7
2019-07-26 03:15:00,236.57891333333336,6.774802597402597,3,7
2019-07-26 03:30:00,237.94704777777778,8.34209584295612,3,7
2019-07-26 03:45:00,239.76430333333334,7.844731648616125,3,7
2019-07-26 04:00:00,242.14515629629628,6.411003926701571,4,7
2019-07-26 04:15:00,242.49680888888886,7.6955311804008915,4,7
2019-07-26 04:30:00,244.51536592592595,7.529783233532933,4,7
2019-07-26 04:45:00,245.42027296296294,7.653829954954954,4,7
2019-07-26 05:00:00,247.21514222222223,6.353361275088547,5,7
2019-07-26 05:15:00,249.6612618518519,5.423295930949445,5,7
2019-07-26 05:30:00,248.3323914814815,8.255876666666666,5,7
2019-07-26 05:45:00,250.43713222222223,6.887291810841984,5,7
2019-07-26 06:00:00,251.12594333333334,5.866832389580973,6,7
2019-07-26 06:15:00,250.91085999999999,7.329948256467941,6,7
2019-07-26 06:30:00,251.7353622222222,5.891719688542826,6,7
2019-07-26 06:45:00,252.21642888888888,7.076642857142857,6,7
2019-07-26 07:00:00,253.04554925925925,5.535743097238896,7,7
2019-07-26 07:15:00,251.78672148148152,6.410268149882904,7,7
2019-07-26 07:30:00,252.84645814814814,5.232309155766944,7,7
2019-07-26 07:45:00,250.58193407407404,6.772826296743063,7,7
2019-07-26 08:00:00,250.68567074074073,5.192014379084967,8,7
2019-07-26 08:15:00,248.2172833333333,6.504584650112867,8,7
2019-07-26 08:30:00,247.77067740740742,3.669242176870749,8,7
2019-07-26 08:45:00,245.53716925925926,4.060436472346786,8,7
2019-07-26 09:00:00,243.7287925925926,2.4071969696969697,9,7
2019-07-26 09:15:00,240.73705037037038,3.165666666666667,9,7
2019-07-26 09:30:00,237.39623074074075,0.8881,9,7
2019-07-26 09:45:00,233.63824518518518,0.3110564784053156,9,7
2019-07-26 10:00:00,229.25709814814812,0.2664099526066351,10,7
2019-07-26 10:15:00,224.27370851851848,0.3003227091633466,10,7
2019-07-26 10:30:00,219.38416629629629,0.3312272727272727,10,7
2019-07-26 10:45:00,213.7893411111111,1.433181598062954,10,7
2019-07-26 11:00:00,209.87160259259258,1.4954627403846152,11,7
2019-07-26 11:15:00,207.1542677777778,1.3738023952095808,11,7
2019-07-26 11:30:00,204.95084851851848,2.08048185941043,11,7
2019-07-26 11:45:00,203.40907296296294,2.066211970074813,11,7
2019-07-26 12:00:00,201.82202851851852,1.5749334637964776,12,7
2019-07-26 12:15:00,200.62950222222227,1.74518,12,7
2019-07-26 12:30:00,199.69308333333333,0.8799298780487805,12,7
2019-07-26 12:45:00,198.36345074074075,0.866880658436214,12,7
2019-07-26 13:00:00,197.52329074074075,1.1415756457564576,13,7
2019-07-26 13:15:00,196.54897484276728,1.3028194444444443,13,7
2019-07-26 13:30:00,195.7601748148148,1.1233107088989442,13,7
2019-07-26 13:45:00,194.95407592592596,1.5487405714285714,13,7
2019-07-26 14:00:00,194.0231103703704,1.822012401352875,14,7
2019-07-26 14:15:00,193.67786666666666,2.020921875,14,7
2019-07-26 14:30:00,192.8938551851852,2.4062411111111115,14,7
2019-07-26 14:45:00,192.65712481481478,2.0138064516129037,14,7
2019-07-26 15:00:00,192.22161296296295,1.9756166666666668,15,7
2019-07-26 15:15:00,191.28659555555555,2.629104444444444,15,7
2019-07-26 15:30:00,189.94053370370366,3.479541111111111,15,7
2019-07-26 15:45:00,189.00102962962964,3.8001,15,7
2019-07-26 16:00:00,188.60087814814815,3.6972111111111112,16,7
2019-07-26 16:15:00,188.1715074074074,3.482066666666667,16,7
2019-07-26 16:30:00,187.78756518518517,3.663672222222222,16,7
2019-07-26 16:45:00,187.55980118110236,3.541181102362205,16,7
2019-07-26 16:45:00,187.542768707483,3.386989769820972,16,7
2019-07-26 17:00:00,187.20328111111112,3.0191311111111108,17,7
2019-07-26 17:15:00,186.81036259259258,3.2363922222222223,17,7
2019-07-26 17:30:00,186.46679925925923,3.22842,17,7
2019-07-26 17:45:00,186.37000185185187,3.722073333333333,17,7
2019-07-26 18:00:00,185.68254888888887,3.462655555555556,18,7
2019-07-26 18:15:00,184.96520518518517,3.2626733333333333,18,7
2019-07-26 18:30:00,184.5586896296296,3.2232555555555558,18,7
2019-07-26 18:45:00,184.45187962962964,3.1045177777777777,18,7
2019-07-26 19:00:00,184.32151,3.4695388888888887,19,7
2019-07-26 19:15:00,184.26955814814815,3.285667777777778,19,7
2019-07-26 19:30:00,184.14903074074076,3.7186544444444447,19,7
2019-07-26 19:45:00,183.42434185185186,3.3656066666666664,19,7
2019-07-26 20:00:00,183.14641296296296,3.44862,20,7
2019-07-26 20:15:00,182.76243740740742,3.4924055555555555,20,7
2019-07-26 20:30:00,182.39580185185184,3.6481388888888886,20,7
