URN,Start Time,Stop Time,File Name,sol_number,start_mean_solar_time,stop_mean_solar_time,start_true_solar_time,stop_true_solar_time,start_solar_longitude,stop_solar_longitude,Ls,Mars Year,File_Size(Mb)
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0553,2020-06-16T10:02:41.103Z,2020-06-17T10:42:14.705Z,twins_calib_0553,553,553M00:00:00.814,553M23:59:59.215,553 00:30:10,554 00:29:48,220.876,221.514,221.06,35,16
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0554,2020-06-17T10:42:15.705Z,2020-06-18T11:21:50.065Z,twins_calib_0554,554,554M00:00:00.188,554M23:59:59.328,554 00:29:49,555 00:29:26,221.514,222.152,221.68,35,16.016
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0555,2020-06-18T11:21:51.065Z,2020-06-19T12:01:25.325Z,twins_calib_0555,555,555M00:00:00.302,555M23:59:59.344,555 00:29:27,556 00:29:04,222.152,222.791,222.3,35,16.012
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0556,2020-06-19T12:01:26.325Z,2020-06-20T12:41:00.477Z,twins_calib_0556,556,556M00:00:00.317,556M23:59:59.255,556 00:29:05,557 00:28:42,222.791,223.43,222.92,35,16.047
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0557,2020-06-20T12:41:01.477Z,2020-06-21T13:20:35.729Z,twins_calib_0557,557,557M00:00:00.228,557M23:59:59.262,557 00:28:43,558 00:28:19,223.43,224.07,223.55,35,15.954
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0558,2020-06-21T13:20:36.729Z,2020-06-22T14:00:10.305Z,twins_calib_0558,558,558M00:00:00.235,558M23:59:58.612,558 00:28:20,559 00:27:55,224.07,224.71,224.17,35,16.02
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0559,2020-06-22T14:00:12.305Z,2020-06-23T14:39:46.875Z,twins_calib_0559,559,559M00:00:00.558,559M23:59:59.903,559 00:27:57,560 00:27:32,224.71,225.351,224.79,35,15.993
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0560,2020-06-23T14:39:47.875Z,2020-06-24T15:19:21.282Z,twins_calib_0560,560,560M00:00:00.876,560M23:59:59.088,560 00:27:33,561 00:27:07,225.351,225.993,225.6,35,16.059
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0561,2020-06-24T15:19:22.282Z,2020-06-25T15:58:57.452Z,twins_calib_0561,561,561M00:00:00.062,561M23:59:59.989,561 00:27:08,562 00:26:43,225.993,226.635,226.23,35,15.985
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0562,2020-06-25T15:58:58.452Z,2020-06-26T16:38:32.694Z,twins_calib_0562,562,562M00:00:00.962,562M23:59:59.987,562 00:26:44,563 00:26:18,226.635,227.277,226.85,35,16.075
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0563,2020-06-26T16:38:33.694Z,2020-06-27T17:18:07.375Z,twins_calib_0563,563,563M00:00:00.960,563M23:59:59.439,563 00:26:19,564 00:25:52,227.277,227.92,227.48,35,16.008
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0564,2020-06-27T17:18:08.375Z,2020-06-28T17:57:42.679Z,twins_calib_0564,564,564M00:00:00.413,564M23:59:59.498,564 00:25:53,565 00:25:25,227.92,228.564,228.1,35,15.918
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0565,2020-06-28T17:57:43.679Z,2020-06-29T18:37:16.947Z,twins_calib_0565,565,565M00:00:00.471,565M23:59:58.547,565 00:25:26,566 00:24:58,228.564,229.208,228.73,35,15.915
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0566,2020-06-29T18:37:18.947Z,2020-06-30T19:16:53.254Z,twins_calib_0566,566,566M00:00:00.494,566M23:59:59.582,566 00:25:00,567 00:24:32,229.208,229.853,229.36,35,15.969
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0567,2020-06-30T19:16:54.254Z,2020-07-01T05:25:40.423Z,twins_calib_0567,567,567M00:00:00.555,567M09:52:29.441,567 00:24:33,567 10:16:50,229.853,230.118,229.8,35,6.59
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0577,2020-07-11T11:20:04.529Z,2020-07-12T02:32:21.240Z,twins_calib_0577,577,577M09:12:07.684,577M23:59:59.876,577 09:31:31,578 00:19:04,236.569,236.969,236.6,35,9.84
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0578,2020-07-12T02:32:22.240Z,2020-07-13T03:11:56.028Z,twins_calib_0578,578,578M00:00:00.849,578M23:59:59.432,578 00:19:05,579 00:18:31,236.969,237.618,237.23,35,16.032
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0579,2020-07-13T03:11:57.028Z,2020-07-14T03:51:29.854Z,twins_calib_0579,579,579M00:00:00.405,579M23:59:58.052,579 00:18:32,580 00:17:57,237.618,238.267,237.86,35,16.032
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0580,2020-07-14T03:51:32.853Z,2020-07-15T04:31:06.667Z,twins_calib_0580,580,580M00:00:00.971,580M23:59:59.579,580 00:17:59,581 00:17:25,238.267,238.917,238.49,35,16.059
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0581,2020-07-15T04:31:07.667Z,2020-07-16T05:10:41.475Z,twins_calib_0581,581,581M00:00:00.552,581M23:59:59.154,581 00:17:26,582 00:16:51,238.917,239.567,239.12,35,16.051
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0582,2020-07-16T05:10:42.475Z,2020-07-17T05:50:17.261Z,twins_calib_0582,582,582M00:00:00.127,582M23:59:59.682,582 00:16:52,583 00:16:17,239.567,240.217,239.76,35,15.965
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0583,2020-07-17T05:50:18.261Z,2020-07-18T06:29:52.082Z,twins_calib_0583,583,583M00:00:00.655,583M23:59:59.270,583 00:16:18,584 00:15:42,240.217,240.867,240.39,35,16
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0584,2020-07-18T06:29:53.082Z,2020-07-19T07:09:27.907Z,twins_calib_0584,584,584M00:00:00.244,584M23:59:59.836,584 00:15:43,585 00:15:08,240.867,241.518,241.02,35,16.016
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0585,2020-07-19T07:09:28.907Z,2020-07-20T01:35:41.204Z,twins_calib_0585,585,585M00:00:00.809,585M17:56:37.268,585 00:15:09,585 18:11:19,241.518,242.004,241.65,35,11.981
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0586,2020-07-20T07:50:02.557Z,2020-07-21T08:28:38.328Z,twins_calib_0586,586,586M00:00:57.652,586M23:59:59.770,586 00:15:30,587 00:13:57,242.169,242.819,242.29,35,15.391
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0587,2020-07-21T08:28:39.328Z,2020-07-22T09:08:13.114Z,twins_calib_0587,587,587M00:00:00.743,587M23:59:59.325,587 00:13:58,588 00:13:20,242.819,243.471,242.92,35,16.016
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0588,2020-07-22T09:08:14.114Z,2020-07-23T09:47:48.872Z,twins_calib_0588,588,588M00:00:00.298,588M23:59:59.825,588 00:13:21,589 00:12:44,243.471,244.122,243.68,35,16.02
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0589,2020-07-23T09:47:49.872Z,2020-07-24T10:27:23.653Z,twins_calib_0589,589,589M00:00:00.798,589M23:59:59.374,589 00:12:45,590 00:12:07,244.122,244.774,244.32,35,16.02
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0590,2020-07-24T10:27:24.653Z,2020-07-25T11:06:59.403Z,twins_calib_0590,590,590M00:00:00.347,590M23:59:59.866,590 00:12:08,591 00:11:31,244.774,245.425,244.95,35,16.055
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0591,2020-07-25T11:07:00.403Z,2020-07-26T11:46:34.095Z,twins_calib_0591,591,591M00:00:00.840,591M23:59:59.329,591 00:11:32,592 00:10:53,245.425,246.077,245.58,35,16.102
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0592,2020-07-26T11:46:35.095Z,2020-07-27T12:26:09.771Z,twins_calib_0592,592,592M00:00:00.302,592M23:59:59.750,592 00:10:54,593 00:10:15,246.077,246.729,246.22,35,16.086
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0593,2020-07-27T12:26:10.771Z,2020-07-28T13:05:44.397Z,twins_calib_0593,593,593M00:00:00.723,593M23:59:59.148,593 00:10:16,594 00:09:37,246.729,247.381,246.85,35,16.079
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0594,2020-07-28T13:05:45.397Z,2020-07-29T13:45:20.009Z,twins_calib_0594,594,594M00:00:00.121,594M23:59:59.506,594 00:09:38,595 00:08:59,247.381,248.033,247.49,35,16.098
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0595,2020-07-29T13:45:21.009Z,2020-07-30T14:24:55.602Z,twins_calib_0595,595,595M00:00:00.479,595M23:59:59.846,595 00:09:00,596 00:08:20,248.033,248.685,248.12,35,16.083
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0596,2020-07-30T14:24:56.602Z,2020-07-31T15:04:30.195Z,twins_calib_0596,596,596M00:00:00.820,596M23:59:59.212,596 00:08:21,597 00:07:41,248.685,249.337,248.95,35,16.094
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0597,2020-07-31T15:04:31.195Z,2020-08-01T15:44:05.781Z,twins_calib_0597,597,597M00:00:00.186,597M23:59:59.545,597 00:07:42,598 00:07:02,249.337,249.989,249.58,35,16.106
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0598,2020-08-01T15:44:06.781Z,2020-08-02T16:23:41.383Z,twins_calib_0598,598,598M00:00:00.518,598M23:59:59.893,598 00:07:03,599 00:06:23,249.989,250.642,250.22,35,16.071
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0599,2020-08-02T16:23:42.383Z,2020-08-03T17:03:15.961Z,twins_calib_0599,599,599M00:00:00.866,599M23:59:59.246,599 00:06:24,600 00:05:42,250.642,251.294,250.85,35,13.364
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0600,2020-08-03T17:03:16.961Z,2020-08-04T17:42:51.626Z,twins_calib_0600,600,600M00:00:00.219,600M23:59:59.655,600 00:05:43,601 00:05:03,251.294,251.946,251.49,35,14.887
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0601,2020-08-04T17:42:52.626Z,2020-08-05T18:22:26.303Z,twins_calib_0601,601,601M00:00:00.628,601M23:59:59.103,601 00:05:04,602 00:04:22,251.946,252.598,252.12,35,16.043
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0602,2020-08-05T18:22:27.303Z,2020-08-06T19:02:01.907Z,twins_calib_0602,602,602M00:00:00.076,602M23:59:59.454,602 00:04:23,603 00:03:42,252.598,253.25,252.76,35,15.34
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0603,2020-08-06T19:02:02.907Z,2020-08-07T19:41:37.491Z,twins_calib_0603,603,603M00:00:00.427,603M23:59:59.785,603 00:03:43,604 00:03:01,253.25,253.903,253.39,35,12.825
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0604,2020-08-07T19:41:38.491Z,2020-08-08T20:21:12.167Z,twins_calib_0604,604,604M00:00:00.758,604M23:59:59.232,604 00:03:02,605 00:02:20,253.903,254.555,254.03,35,16.075
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0605,2020-08-08T20:21:14.167Z,2020-08-09T21:00:47.771Z,twins_calib_0605,605,605M00:00:01.178,605M23:59:59.582,605 00:02:22,606 00:01:39,254.555,255.207,254.66,35,16.114
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0606,2020-08-09T21:00:48.771Z,2020-08-10T21:40:23.351Z,twins_calib_0606,606,606M00:00:00.555,606M23:59:59.909,606 00:01:40,607 00:00:58,255.207,255.858,255.49,35,16.11
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0607,2020-08-10T21:40:24.351Z,2020-08-11T22:19:57.955Z,twins_calib_0607,607,607M00:00:00.883,607M23:59:59.286,607 00:00:59,608 00:00:16,255.858,256.51,256.12,35,16.114
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0608,2020-08-11T22:19:58.955Z,2020-08-12T22:59:33.551Z,twins_calib_0608,608,608M00:00:00.259,608M23:59:59.628,608 00:00:17,608 23:59:34,256.51,257.162,256.75,35,16.11
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0609,2020-08-12T22:59:34.551Z,2020-08-13T23:39:08.199Z,twins_calib_0609,609,609M00:00:00.602,609M23:59:59.048,608 23:59:35,609 23:58:52,257.162,257.813,257.39,35,16.094
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0610,2020-08-13T23:39:09.199Z,2020-08-15T00:18:43.839Z,twins_calib_0610,610,610M00:00:00.021,610M23:59:59.434,609 23:58:53,610 23:58:11,257.813,258.465,258.02,35,16.071
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0611,2020-08-15T00:18:44.839Z,2020-08-16T00:58:19.413Z,twins_calib_0611,611,611M00:00:00.407,611M23:59:59.755,610 23:58:11,611 23:57:29,258.465,259.116,258.66,35,16.09
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0612,2020-08-16T00:58:20.413Z,2020-08-16T06:50:41.808Z,twins_calib_0612,612,612M00:00:00.728,612M05:42:56.471,611 23:57:30,612 05:40:15,259.116,259.271,259.1,35,3.833
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0633,2020-09-06T23:02:38.841Z,2020-09-07T15:29:14.230Z,twins_calib_0633,633,633M07:59:47.644,633M23:59:59.219,633 07:42:13,633 23:41:57,272.944,273.374,272.98,35,10.708
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0634,2020-09-07T15:29:15.230Z,2020-09-08T16:08:48.765Z,twins_calib_0634,634,634M00:00:00.192,634M23:59:58.528,633 23:41:58,634 23:41:15,273.374,274.018,273.61,35,16.086
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0635,2020-09-08T16:08:50.765Z,2020-09-09T16:48:25.296Z,twins_calib_0635,635,635M00:00:00.474,635M23:59:59.781,634 23:41:17,635 23:40:35,274.018,274.661,274.23,35,16.11
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0636,2020-09-09T16:48:26.296Z,2020-09-10T17:27:59.815Z,twins_calib_0636,636,636M00:00:00.754,636M23:59:59.075,635 23:40:36,636 23:39:54,274.661,275.304,274.86,35,16.086
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0637,2020-09-10T17:28:00.815Z,2020-09-11T18:07:35.038Z,twins_calib_0637,637,637M00:00:00.048,637M23:59:59.055,636 23:39:55,637 23:39:13,275.304,275.946,275.48,35,9.692
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0638,2020-09-11T18:07:36.038Z,2020-09-12T18:47:10.585Z,twins_calib_0638,638,638M00:00:00.028,638M23:59:59.350,637 23:39:14,638 23:38:33,275.946,276.587,276.11,35,15.407
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0639,2020-09-12T18:47:11.585Z,2020-09-13T19:26:46.211Z,twins_calib_0639,639,639M00:00:00.323,639M23:59:59.722,638 23:38:34,639 23:37:53,276.587,277.229,276.73,35,16.02
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0640,2020-09-13T19:26:47.211Z,2020-09-14T20:06:20.822Z,twins_calib_0640,640,640M00:00:00.695,640M23:59:59.105,639 23:37:54,640 23:37:12,277.229,277.869,277.36,35,16.008
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0641,2020-09-14T20:06:21.822Z,2020-09-15T20:45:56.415Z,twins_calib_0641,641,641M00:00:00.079,641M23:59:59.446,640 23:37:13,641 23:36:33,277.869,278.509,277.98,35,16.055
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0642,2020-09-15T20:45:57.415Z,2020-09-16T21:25:31.996Z,twins_calib_0642,642,642M00:00:00.419,642M23:59:59.773,641 23:36:34,642 23:35:54,278.509,279.149,278.6,35,16.086
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0643,2020-09-16T21:25:32.995Z,2020-09-17T22:05:06.562Z,twins_calib_0643,643,643M00:00:00.745,643M23:59:59.113,642 23:35:55,643 23:35:14,279.149,279.788,279.41,35,16.094
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0644,2020-09-17T22:05:07.562Z,2020-09-18T22:44:42.157Z,twins_calib_0644,644,644M00:00:00.086,644M23:59:59.455,643 23:35:15,644 23:34:35,279.788,280.426,280.03,35,16.063
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0645,2020-09-18T22:44:43.157Z,2020-09-19T23:24:17.746Z,twins_calib_0645,645,645M00:00:00.428,645M23:59:59.790,644 23:34:36,645 23:33:57,280.426,281.064,280.66,35,16.083
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0646,2020-09-19T23:24:18.746Z,2020-09-21T00:03:52.299Z,twins_calib_0646,646,646M00:00:00.764,646M23:59:59.118,645 23:33:58,646 23:33:18,281.064,281.701,281.28,35,16.094
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0647,2020-09-21T00:03:53.299Z,2020-09-22T00:43:27.869Z,twins_calib_0647,647,647M00:00:00.092,647M23:59:59.435,646 23:33:19,647 23:32:40,281.701,282.337,281.9,35,16.075
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0648,2020-09-22T00:43:28.869Z,2020-09-23T01:23:03.466Z,twins_calib_0648,648,648M00:00:00.408,648M23:59:59.779,647 23:32:41,648 23:32:03,282.337,282.973,282.51,35,16.102
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0649,2020-09-23T01:23:04.466Z,2020-09-24T02:02:38.011Z,twins_calib_0649,649,649M00:00:00.753,649M23:59:59.099,648 23:32:04,649 23:31:25,282.973,283.608,283.13,35,16.114
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0650,2020-09-24T02:02:39.011Z,2020-09-25T02:42:13.543Z,twins_calib_0650,650,650M00:00:00.072,650M23:59:59.379,649 23:31:26,650 23:30:48,283.608,284.243,283.75,35,16.11
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0651,2020-09-25T02:42:14.543Z,2020-09-26T03:21:49.083Z,twins_calib_0651,651,651M00:00:00.353,651M23:59:59.667,650 23:30:49,651 23:30:12,284.243,284.877,284.49,35,16.067
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0651,2020-09-25T05:11:05.294Z,2020-09-25T06:00:16.210Z,twins_calibevent_0651,651,651M02:24:52.155,651M03:12:44.117,651 01:55:37,651 02:43:28,284.307,284.328,284.18,35,0.559
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0652,2020-09-26T03:21:50.083Z,2020-09-27T04:01:24.628Z,twins_calib_0652,652,652M00:00:00.640,652M23:59:59.960,651 23:30:13,652 23:29:36,284.877,285.51,285.11,35,16.075
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0653,2020-09-27T04:01:25.628Z,2020-09-28T04:40:59.233Z,twins_calib_0653,653,653M00:00:00.933,653M23:59:59.338,652 23:29:37,653 23:29:00,285.51,286.142,285.73,35,16.04
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0654,2020-09-28T04:41:00.233Z,2020-09-29T05:20:33.809Z,twins_calib_0654,654,654M00:00:00.311,654M23:59:58.688,653 23:29:01,654 23:28:24,286.142,286.774,286.34,35,16.059
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0655,2020-09-29T05:20:35.809Z,2020-09-30T06:00:10.362Z,twins_calib_0655,655,655M00:00:00.634,655M23:59:59.962,654 23:28:25,655 23:27:50,286.774,287.405,286.96,35,16.114
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0656,2020-09-30T06:00:11.361Z,2020-10-01T06:39:44.881Z,twins_calib_0656,656,656M00:00:00.934,656M23:59:59.256,655 23:27:51,656 23:27:14,287.405,288.036,287.57,35,16.118
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0657,2020-10-01T06:39:45.881Z,2020-10-02T07:19:20.405Z,twins_calib_0657,657,657M00:00:00.229,657M23:59:59.529,656 23:27:15,657 23:26:41,288.036,288.665,288.18,35,16.067
urn:nasa:pds:insight_twins:data_calibrated:twins_calibevent_0657,2020-10-01T18:23:12.656Z,2020-10-01T18:55:19.600Z,twins_calibevent_0657,657,657M11:24:37.733,657M11:55:53.120,657 10:51:37,657 11:22:51,288.335,288.349,288.18,35,0.372
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0658,2020-10-02T07:19:21.405Z,2020-10-03T07:58:55.947Z,twins_calib_0658,658,658M00:00:00.502,658M23:59:59.819,657 23:26:41,658 23:26:07,288.665,289.294,288.8,35,16.04
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0659,2020-10-03T07:58:56.947Z,2020-10-04T08:38:30.567Z,twins_calib_0659,659,659M00:00:00.792,659M23:59:59.211,658 23:26:08,659 23:25:33,289.294,289.923,289.41,35,16.004
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0660,2020-10-04T08:38:31.567Z,2020-10-05T09:18:06.220Z,twins_calib_0660,660,660M00:00:00.185,660M23:59:59.610,659 23:25:34,660 23:25:01,289.923,290.55,290.02,35,15.993
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0661,2020-10-05T09:18:07.220Z,2020-10-06T09:57:40.882Z,twins_calib_0661,661,661M00:00:00.583,661M23:59:59.043,660 23:25:02,661 23:24:28,290.55,291.177,290.75,35,16.047
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0662,2020-10-06T09:57:41.882Z,2020-10-07T10:37:16.513Z,twins_calib_0662,662,662M00:00:00.016,662M23:59:59.420,661 23:24:29,662 23:23:56,291.177,291.803,291.36,35,16.102
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0663,2020-10-07T10:37:17.513Z,2020-10-08T11:16:52.111Z,twins_calib_0663,663,663M00:00:00.393,663M23:59:59.764,662 23:23:57,663 23:23:25,291.803,292.428,291.97,35,16.114
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0664,2020-10-08T11:16:53.111Z,2020-10-09T11:56:26.751Z,twins_calib_0664,664,664M00:00:00.738,664M23:59:59.177,663 23:23:26,664 23:22:53,292.428,293.052,292.58,35,16.055
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0665,2020-10-09T11:56:27.751Z,2020-10-10T12:36:02.750Z,twins_calib_0665,665,665M00:00:00.150,665M23:59:59.911,664 23:22:54,665 23:22:23,293.052,293.676,293.19,35,12.192
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0666,2020-10-10T12:36:03.750Z,2020-10-11T13:15:37.379Z,twins_calib_0666,666,666M00:00:00.885,666M23:59:59.313,665 23:22:24,666 23:21:52,293.676,294.299,293.79,35,16.047
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0667,2020-10-11T13:15:38.379Z,2020-10-12T13:55:12.987Z,twins_calib_0667,667,667M00:00:00.286,667M23:59:59.667,666 23:21:53,667 23:21:23,294.299,294.921,294.4,35,16.024
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0668,2020-10-12T13:55:13.987Z,2020-10-13T14:34:47.616Z,twins_calib_0668,668,668M00:00:00.640,668M23:59:59.068,667 23:21:24,668 23:20:53,294.921,295.542,295,35,16.075
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0669,2020-10-13T14:34:48.617Z,2020-10-14T15:14:23.250Z,twins_calib_0669,669,669M00:00:00.043,669M23:59:59.448,668 23:20:54,669 23:20:25,295.542,296.162,295.79,35,16.102
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0670,2020-10-14T15:14:24.250Z,2020-10-15T15:53:58.831Z,twins_calib_0670,670,670M00:00:00.421,670M23:59:59.776,669 23:20:26,670 23:19:57,296.162,296.782,296.39,35,16.102
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0671,2020-10-15T15:53:59.831Z,2020-10-16T16:33:33.449Z,twins_calib_0671,671,671M00:00:00.749,671M23:59:59.167,670 23:19:58,671 23:19:29,296.782,297.4,297,35,16.012
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0672,2020-10-16T16:33:34.449Z,2020-10-17T17:13:09.084Z,twins_calib_0672,672,672M00:00:00.140,672M23:59:59.547,671 23:19:30,672 23:19:02,297.4,298.018,297.6,35,15.958
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0673,2020-10-17T17:13:10.084Z,2020-10-18T17:52:44.749Z,twins_calib_0673,673,673M00:00:00.520,673M23:59:59.957,672 23:19:03,673 23:18:36,298.018,298.635,298.2,35,16.02
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0674,2020-10-18T17:52:45.749Z,2020-10-19T18:32:18.359Z,twins_calib_0674,674,674M00:00:00.930,674M23:59:58.367,673 23:18:37,674 23:18:08,298.635,299.251,298.8,35,15.981
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0675,2020-10-19T18:32:20.359Z,2020-10-20T19:11:55.007Z,twins_calib_0675,675,675M00:00:00.313,675M23:59:59.734,674 23:18:10,675 23:17:44,299.251,299.866,299.4,35,16.063
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0676,2020-10-20T19:11:56.007Z,2020-10-21T19:51:29.603Z,twins_calib_0676,676,676M00:00:00.707,676M23:59:59.103,675 23:17:45,676 23:17:18,299.866,300.481,300,35,16.094
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0677,2020-10-21T19:51:30.603Z,2020-10-22T20:31:05.179Z,twins_calib_0677,677,677M00:00:00.076,677M23:59:59.426,676 23:17:19,677 23:16:54,300.481,301.094,300.6,35,16.094
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0678,2020-10-22T20:31:06.179Z,2020-10-23T21:10:40.772Z,twins_calib_0678,678,678M00:00:00.399,678M23:59:59.766,677 23:16:55,678 23:16:30,301.094,301.707,301.19,35,16.028
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0679,2020-10-23T21:10:41.772Z,2020-10-24T21:50:15.382Z,twins_calib_0679,679,679M00:00:00.739,679M23:59:59.148,678 23:16:31,679 23:16:06,301.707,302.318,301.97,35,16
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0680,2020-10-24T21:50:16.382Z,2020-10-25T22:29:51.005Z,twins_calib_0680,680,680M00:00:00.122,680M23:59:59.517,679 23:16:07,680 23:15:44,302.318,302.929,302.56,35,15.715
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0681,2020-10-25T22:29:52.005Z,2020-10-26T23:09:26.556Z,twins_calib_0681,681,681M00:00:00.490,681M23:59:59.816,680 23:15:45,681 23:15:22,302.929,303.539,303.16,35,12.532
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0682,2020-10-26T23:09:27.556Z,2020-10-27T15:56:05.820Z,twins_calib_0682,682,682M00:00:00.790,682M16:19:43.055,681 23:15:22,682 15:34:50,303.539,303.954,303.57,35,8.559
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0683,2020-10-28T22:51:37.623Z,2020-10-29T00:28:36.455Z,twins_calib_0683,683,683M22:25:36.098,683M23:59:59.243,683 21:40:16,683 23:14:38,304.716,304.756,304.58,35,0.942
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0684,2020-10-29T00:28:37.455Z,2020-10-30T01:08:12.013Z,twins_calib_0684,684,684M00:00:00.216,684M23:59:59.549,683 23:14:39,684 23:14:17,304.756,305.363,304.93,35,15.426
urn:nasa:pds:insight_twins:data_calibrated:twins_calib_0685,2020-10-30T01:08:13.013Z,2020-10-31T01:47:47.608Z,twins_calib_0685,685,685M00:00:00.522,685M23:59:59.890,684 23:14:18,685 23:13:57,305.363,305.97,305.52,35,16.055
